STATE,CANDIDATE,OFFICE,DISTRICT,TOTAL AMOUNT
ILLINOIS,KIMBERLY A. LIGHTFORD,STATE SENATE,4,360178.92000000004
ILLINOIS,LAWRENCE M. WALSH,STATE HOUSE,86,36361.56
ILLINOIS,ANNE M. STAVA-MURRAY,STATE HOUSE,81,0.0
ILLINOIS,NEIL ANDERSON,STATE SENATE,36,1473899.56
ILLINOIS,ANDREW S. CHESNEY,STATE HOUSE,89,130920.45000000001
ILLINOIS,CHRIS MILLER,STATE HOUSE,110,21836.4
ILLINOIS,SUE REZIN,STATE SENATE,38,206948.22999999998
ILLINOIS,PATRICIA VAN PELT,STATE SENATE,5,87200.6
ILLINOIS,KEITH R. WHEELER,STATE HOUSE,50,185657.52000000002
ILLINOIS,DORIS TURNER,STATE SENATE,48,4170.78
ILLINOIS,DENYSE WANG STONEBACK,STATE HOUSE,16,198637.08
ILLINOIS,FRED CRESPO,STATE HOUSE,44,72459.84
ILLINOIS,RYAN SPAIN,STATE HOUSE,73,356735.3
ILLINOIS,LATOYA N. GREENWOOD,STATE HOUSE,114,93717.82
ILLINOIS,BOB MORGAN,STATE HOUSE,58,166434.12
ILLINOIS,AMY L. GRANT,STATE HOUSE,42,49144.59
ILLINOIS,ANN M. WILLIAMS,STATE HOUSE,11,79123.42
ILLINOIS,EVA DINA DELGADO,STATE HOUSE,3,189803.71000000002
ILLINOIS,BRAD HALBROOK,STATE HOUSE,102,38098.3
ILLINOIS,STEVE MCCLURE,STATE SENATE,50,67383.8
ILLINOIS,DANIEL DIDECH,STATE HOUSE,59,36874.03
ILLINOIS,JAY PRITZKER,GOVERNOR,,172478059.63
ILLINOIS,CRAIG WILCOX,STATE SENATE,32,52508.350000000006
ILLINOIS,PATRICK WINDHORST,STATE HOUSE,118,62030.28
ILLINOIS,JOYCE MASON,STATE HOUSE,61,512293.58999999997
ILLINOIS,KATIE STUART,STATE HOUSE,112,42870.93
ILLINOIS,DANIEL M. SWANSON,STATE HOUSE,74,114899.43
ILLINOIS,DEBBIE MEYERS-MARTIN,STATE HOUSE,38,42363.74
ILLINOIS,KEITH P. SOMMER,STATE HOUSE,88,36329.07
ILLINOIS,NICHOLAS K. SMITH,STATE HOUSE,34,75851.03
ILLINOIS,OMAR AQUINO,STATE SENATE,2,320945.58999999997
ILLINOIS,NAPOLEON B. HARRIS,STATE SENATE,15,418262.48000000004
